index,id,country_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
8354,15339,13274,2014/2015,2015-04-25 00:00:00,10218,8640,2,3
8355,15340,13274,2014/2015,2015-04-26 00:00:00,6631,7788,0,0
8356,15341,13274,2014/2015,2015-04-26 00:00:00,6413,8593,1,1
8357,15342,13274,2014/2015,2015-04-26 00:00:00,8674,10235,1,1
8358,15343,13274,2014/2015,2015-04-26 00:00:00,8611,10229,0,2
8359,15344,13274,2014/2015,2015-05-10 00:00:00,9908,10218,2,2
8360,15345,13274,2014/2015,2015-05-11 00:00:00,10235,8277,1,4
8361,15346,13274,2014/2015,2015-05-10 00:00:00,10229,9761,3,2
8362,15347,13274,2014/2015,2015-05-10 00:00:00,8525,10217,1,0
8363,15348,13274,2014/2015,2015-05-10 00:00:00,6433,10228,1,1
8364,15349,13274,2014/2015,2015-05-10 00:00:00,8593,7788,3,0
8365,15350,13274,2014/2015,2015-05-10 00:00:00,8640,9791,2,0
8366,15351,13274,2014/2015,2015-05-10 00:00:00,8674,6413,0,1
8367,15352,13274,2014/2015,2015-05-10 00:00:00,8611,6631,3,0
8368,15353,13274,2014/2015,2015-05-17 00:00:00,10228,8611,1,3
8369,15354,13274,2014/2015,2015-05-17 00:00:00,7788,8525,1,2
8370,15355,13274,2014/2015,2015-05-17 00:00:00,6631,8593,2,1
8371,15356,13274,2014/2015,2015-05-17 00:00:00,9761,8674,4,5
8372,15357,13274,2014/2015,2015-05-17 00:00:00,6413,10235,3,0
8373,15358,13274,2014/2015,2015-05-17 00:00:00,10218,10229,1,4
8374,15359,13274,2014/2015,2015-05-17 00:00:00,9791,6433,1,0
8375,15360,13274,2014/2015,2015-05-17 00:00:00,8277,9908,3,3
8376,15361,13274,2014/2015,2015-05-17 00:00:00,10217,8640,2,3
8377,15362,13274,2014/2015,2014-08-29 00:00:00,6433,8525,1,0
8378,15363,13274,2014/2015,2014-08-30 00:00:00,7788,10217,3,2
8379,15364,13274,2014/2015,2014-08-30 00:00:00,6631,10229,1,3
8380,15365,13274,2014/2015,2014-08-30 00:00:00,10218,9791,3,1
8381,15366,13274,2014/2015,2014-08-30 00:00:00,10228,9908,3,1
8382,15367,13274,2014/2015,2014-08-31 00:00:00,8640,8277,2,0
8383,15368,13274,2014/2015,2014-08-31 00:00:00,9761,6413,3,1
8384,15369,13274,2014/2015,2014-08-31 00:00:00,8674,8593,2,0
8385,15370,13274,2014/2015,2014-08-31 00:00:00,8611,10235,0,0
8386,15371,13274,2014/2015,2014-09-13 00:00:00,8593,9791,2,1
8387,15372,13274,2014/2015,2014-09-13 00:00:00,8611,6433,2,1
8388,15373,13274,2014/2015,2014-09-13 00:00:00,10229,10228,0,1
8389,15374,13274,2014/2015,2014-09-13 00:00:00,10235,8525,1,2
8390,15375,13274,2014/2015,2014-09-13 00:00:00,6413,8640,3,1
8391,15376,13274,2014/2015,2014-09-14 00:00:00,9908,10217,0,0
8392,15377,13274,2014/2015,2014-09-14 00:00:00,7788,8674,3,0
8393,15378,13274,2014/2015,2014-09-14 00:00:00,8277,10218,3,1
8394,15379,13274,2014/2015,2014-09-14 00:00:00,6631,9761,0,1
8395,15380,13274,2014/2015,2014-09-19 00:00:00,8525,9761,2,1
8396,15381,13274,2014/2015,2014-09-20 00:00:00,10218,6631,1,1
8397,15382,13274,2014/2015,2014-09-20 00:00:00,10217,6433,1,1
8398,15383,13274,2014/2015,2014-09-20 00:00:00,8277,10228,1,1
8399,15384,13274,2014/2015,2014-09-21 00:00:00,9791,8611,1,4
8400,15385,13274,2014/2015,2014-09-21 00:00:00,9908,8674,1,0
8401,15386,13274,2014/2015,2014-09-21 00:00:00,10235,8593,0,1
8402,15387,13274,2014/2015,2014-09-21 00:00:00,8640,7788,4,0
8403,15388,13274,2014/2015,2014-09-21 00:00:00,10229,6413,1,0
8404,15389,13274,2014/2015,2014-09-27 00:00:00,6631,8277,2,6
8405,15390,13274,2014/2015,2014-09-27 00:00:00,6433,10235,0,4
8406,15391,13274,2014/2015,2014-09-27 00:00:00,6413,9791,4,2
8407,15392,13274,2014/2015,2014-09-27 00:00:00,9761,8593,2,5
8408,15393,13274,2014/2015,2014-09-27 00:00:00,10217,10229,2,3
8409,15394,13274,2014/2015,2014-09-28 00:00:00,10218,7788,1,1
8410,15395,13274,2014/2015,2014-09-28 00:00:00,8674,8525,1,0
8411,15396,13274,2014/2015,2014-09-28 00:00:00,8611,9908,3,1
8412,15397,13274,2014/2015,2014-09-28 00:00:00,10228,8640,1,0
8413,15398,13274,2014/2015,2014-10-03 00:00:00,8277,10217,6,1
8414,15399,13274,2014/2015,2014-10-04 00:00:00,9791,9761,6,1
8415,15400,13274,2014/2015,2014-10-04 00:00:00,7788,6631,4,1
8416,15401,13274,2014/2015,2014-10-04 00:00:00,8525,10228,2,1
8417,15402,13274,2014/2015,2014-10-04 00:00:00,9908,6433,2,3
8418,15403,13274,2014/2015,2014-10-05 00:00:00,8640,10218,3,0
8419,15404,13274,2014/2015,2014-10-05 00:00:00,10229,8611,2,2
8420,15405,13274,2014/2015,2014-10-05 00:00:00,10235,8674,4,0
8421,15406,13274,2014/2015,2014-10-05 00:00:00,8593,6413,0,0
8422,15407,13274,2014/2015,2014-10-18 00:00:00,8525,8277,1,4
8423,15408,13274,2014/2015,2014-10-18 00:00:00,8640,10229,3,0
8424,15409,13274,2014/2015,2014-10-18 00:00:00,9761,10217,1,1
8425,15410,13274,2014/2015,2014-10-18 00:00:00,10235,9791,2,1
8426,15411,13274,2014/2015,2014-10-18 00:00:00,8611,8593,1,1
8427,15412,13274,2014/2015,2014-10-19 00:00:00,10228,7788,2,2
8428,15413,13274,2014/2015,2014-10-19 00:00:00,6631,9908,1,3
8429,15414,13274,2014/2015,2014-10-19 00:00:00,6433,6413,3,2
8430,15415,13274,2014/2015,2014-10-19 00:00:00,8674,10218,1,1
8431,15416,13274,2015/2016,2015-08-11 00:00:00,10228,8526,3,1
8432,15417,13274,2015/2016,2015-08-12 00:00:00,6413,7788,2,2
8433,15418,13274,2015/2016,2015-08-08 00:00:00,9803,9791,3,1
8434,15419,13274,2015/2016,2015-08-11 00:00:00,10217,8640,2,2
8435,15420,13274,2015/2016,2015-08-08 00:00:00,10235,9908,3,2
8436,15421,13274,2015/2016,2015-08-09 00:00:00,10229,8593,0,3
8437,15422,13274,2015/2016,2015-08-12 00:00:00,8464,10218,1,0
8438,15423,13274,2015/2016,2015-08-12 00:00:00,8674,8611,1,1
8439,15424,13274,2015/2016,2015-08-09 00:00:00,8525,8277,1,1
8440,15425,13274,2015/2016,2015-10-23 00:00:00,6413,9908,1,2
8441,15426,13274,2015/2016,2015-10-24 00:00:00,8525,10228,2,2
8442,15427,13274,2015/2016,2015-10-24 00:00:00,8526,9791,0,1
8443,15428,13274,2015/2016,2015-10-24 00:00:00,8611,8640,1,3
8444,15429,13274,2015/2016,2015-10-24 00:00:00,9803,10218,1,2
8445,15430,13274,2015/2016,2015-10-25 00:00:00,7788,10217,1,1
8446,15431,13274,2015/2016,2015-10-25 00:00:00,8277,8593,1,3
8447,15432,13274,2015/2016,2015-10-25 00:00:00,8464,8674,1,1
8448,15433,13274,2015/2016,2015-10-25 00:00:00,10235,10229,3,1
8449,15434,13274,2015/2016,2015-10-30 00:00:00,9791,8525,2,1
8450,15435,13274,2015/2016,2015-10-31 00:00:00,8674,6413,2,0
8451,15436,13274,2015/2016,2015-10-31 00:00:00,8593,9803,6,0
8452,15437,13274,2015/2016,2015-10-31 00:00:00,10218,8277,0,3
8453,15438,13274,2015/2016,2015-10-31 00:00:00,8526,8640,3,6
8454,15439,13274,2015/2016,2015-11-01 00:00:00,10217,10235,1,0
8455,15440,13274,2015/2016,2015-11-01 00:00:00,10228,7788,2,0
8456,15441,13274,2015/2016,2015-11-01 00:00:00,9908,8611,4,2
8457,15442,13274,2015/2016,2015-11-01 00:00:00,10229,8464,2,4
8458,15443,13274,2015/2016,2015-11-06 00:00:00,9803,10217,1,1
8459,15444,13274,2015/2016,2015-11-07 00:00:00,8611,10228,1,4
8460,15445,13274,2015/2016,2015-11-07 00:00:00,8464,8526,2,0
8461,15446,13274,2015/2016,2015-11-07 00:00:00,8525,10218,2,3
8462,15447,13274,2015/2016,2015-11-07 00:00:00,6413,9791,1,1
8463,15448,13274,2015/2016,2015-11-08 00:00:00,8640,9908,3,1
8464,15449,13274,2015/2016,2015-11-08 00:00:00,7788,8674,2,2
8465,15450,13274,2015/2016,2015-11-08 00:00:00,10235,8593,1,1
8466,15451,13274,2015/2016,2015-11-08 00:00:00,8277,10229,0,2
8467,15452,13274,2015/2016,2015-11-21 00:00:00,10229,10228,3,1
8468,15453,13274,2015/2016,2015-11-21 00:00:00,9803,6413,0,5
8469,15454,13274,2015/2016,2015-11-21 00:00:00,8593,7788,5,1
8470,15455,13274,2015/2016,2015-11-21 00:00:00,8525,8640,2,2
8471,15456,13274,2015/2016,2015-11-21 00:00:00,8526,8674,1,2
8472,15457,13274,2015/2016,2015-11-22 00:00:00,9791,10218,0,0
8473,15458,13274,2015/2016,2015-11-22 00:00:00,10235,8611,5,0
8474,15459,13274,2015/2016,2015-11-22 00:00:00,8464,9908,1,0
8475,15460,13274,2015/2016,2015-11-22 00:00:00,10217,8277,2,2
8476,15461,13274,2015/2016,2015-11-27 00:00:00,7788,8526,2,3
8477,15462,13274,2015/2016,2015-11-28 00:00:00,10228,9803,3,0
8478,15463,13274,2015/2016,2015-11-28 00:00:00,10218,10235,2,4
8479,15464,13274,2015/2016,2015-11-28 00:00:00,8611,8525,1,3
8480,15465,13274,2015/2016,2015-11-29 00:00:00,8277,8464,1,0
8481,15466,13274,2015/2016,2015-11-29 00:00:00,6413,8593,0,2
8482,15467,13274,2015/2016,2015-11-29 00:00:00,8674,10217,2,1
8483,15468,13274,2015/2016,2015-11-29 00:00:00,9908,9791,4,2
8484,15469,13274,2015/2016,2015-11-29 00:00:00,8640,10229,3,0
8485,15470,13274,2015/2016,2015-12-04 00:00:00,10229,10217,0,1
8486,15471,13274,2015/2016,2015-12-05 00:00:00,10218,8611,1,1
8487,15472,13274,2015/2016,2015-12-05 00:00:00,8526,9908,0,1
8488,15473,13274,2015/2016,2015-12-05 00:00:00,8277,8640,0,1
8489,15474,13274,2015/2016,2015-12-05 00:00:00,8593,10228,5,2
8490,15475,13274,2015/2016,2015-12-06 00:00:00,8525,7788,3,0
8491,15476,13274,2015/2016,2015-12-06 00:00:00,10235,9791,3,0
8492,15477,13274,2015/2016,2015-12-06 00:00:00,8464,6413,2,2
8493,15478,13274,2015/2016,2015-12-06 00:00:00,9803,8674,0,0
8494,15479,13274,2015/2016,2015-12-11 00:00:00,10228,10218,2,1
8495,15480,13274,2015/2016,2015-12-12 00:00:00,8611,8526,2,1
8496,15481,13274,2015/2016,2015-12-12 00:00:00,7788,8464,3,1
8497,15482,13274,2015/2016,2015-12-12 00:00:00,8640,9803,1,1
8498,15483,13274,2015/2016,2015-12-12 00:00:00,10217,8525,1,1
8499,15484,13274,2015/2016,2015-12-13 00:00:00,9908,8593,1,0
8500,15485,13274,2015/2016,2015-12-13 00:00:00,6413,10229,2,1
8501,15486,13274,2015/2016,2015-12-13 00:00:00,8674,10235,1,1
8502,15487,13274,2015/2016,2015-12-13 00:00:00,9791,8277,1,1
8503,15488,13274,2015/2016,2015-12-18 00:00:00,8277,8611,5,1
8504,15489,13274,2015/2016,2015-12-20 00:00:00,8525,9803,3,2
8505,15490,13274,2015/2016,2015-12-19 00:00:00,9791,8674,2,1
8506,15491,13274,2015/2016,2015-12-19 00:00:00,8640,6413,3,2
8507,15492,13274,2015/2016,2015-12-19 00:00:00,10229,9908,2,2
8508,15493,13274,2015/2016,2015-12-20 00:00:00,10218,7788,1,4
8509,15494,13274,2015/2016,2015-12-20 00:00:00,10228,10217,0,4
8510,15495,13274,2015/2016,2015-12-20 00:00:00,8464,10235,3,1
8511,15496,13274,2015/2016,2015-12-20 00:00:00,8593,8526,2,1
8512,15497,13274,2015/2016,2016-01-15 00:00:00,8611,9791,4,0
8513,15498,13274,2015/2016,2016-01-16 00:00:00,7788,8277,0,2
8514,15499,13274,2015/2016,2016-01-16 00:00:00,6413,10228,5,2
8515,15500,13274,2015/2016,2016-01-16 00:00:00,9803,10229,0,1
8516,15501,13274,2015/2016,2016-01-16 00:00:00,8526,10218,2,0
8517,15502,13274,2015/2016,2016-01-17 00:00:00,10217,8593,0,1
8518,15503,13274,2015/2016,2016-01-17 00:00:00,10235,8640,0,2
8519,15504,13274,2015/2016,2016-01-17 00:00:00,8674,9908,1,4
8520,15505,13274,2015/2016,2016-01-17 00:00:00,8464,8525,1,0
8521,15506,13274,2015/2016,2016-01-22 00:00:00,8674,8464,0,0
8522,15507,13274,2015/2016,2016-01-23 00:00:00,9791,8526,2,1
8523,15508,13274,2015/2016,2016-01-23 00:00:00,8593,8277,1,0
8524,15509,13274,2015/2016,2016-01-23 00:00:00,10218,9803,0,1
8525,15510,13274,2015/2016,2016-01-23 00:00:00,10228,8525,3,1
8526,15511,13274,2015/2016,2016-01-24 00:00:00,10229,10235,4,2
8527,15512,13274,2015/2016,2016-01-24 00:00:00,9908,6413,1,0
8528,15513,13274,2015/2016,2016-01-24 00:00:00,8640,8611,4,2
8529,15514,13274,2015/2016,2016-01-24 00:00:00,10217,7788,2,1
8530,15515,13274,2015/2016,2015-08-14 00:00:00,8277,9803,3,0
8531,15516,13274,2015/2016,2015-08-15 00:00:00,8526,6413,0,3
8532,15517,13274,2015/2016,2015-08-15 00:00:00,8593,8525,3,0
8533,15518,13274,2015/2016,2015-08-15 00:00:00,8611,10217,1,4
8534,15519,13274,2015/2016,2015-08-15 00:00:00,10218,10229,2,2
8535,15520,13274,2015/2016,2015-08-16 00:00:00,8640,8674,2,0
8536,15521,13274,2015/2016,2015-08-16 00:00:00,7788,10235,0,2
8537,15522,13274,2015/2016,2015-08-16 00:00:00,9908,10228,1,1
8538,15523,13274,2015/2016,2015-08-16 00:00:00,9791,8464,3,0
8539,15524,13274,2015/2016,2016-01-26 00:00:00,8525,8674,1,1
8540,15525,13274,2015/2016,2016-01-26 00:00:00,8593,9791,0,0
8541,15526,13274,2015/2016,2016-01-27 00:00:00,10229,7788,3,1
8542,15527,13274,2015/2016,2016-01-27 00:00:00,8464,8611,2,0
8543,15528,13274,2015/2016,2016-01-27 00:00:00,8526,10217,3,1
8544,15529,13274,2015/2016,2016-01-27 00:00:00,10218,8640,1,3
8545,15530,13274,2015/2016,2016-01-27 00:00:00,8277,6413,1,1
8546,15531,13274,2015/2016,2016-01-28 00:00:00,9803,9908,1,0
8547,15532,13274,2015/2016,2016-01-28 00:00:00,10235,10228,1,2
8548,15533,13274,2015/2016,2016-01-29 00:00:00,8525,9791,0,0
8549,15534,13274,2015/2016,2016-01-30 00:00:00,8277,10218,0,0
8550,15535,13274,2015/2016,2016-01-30 00:00:00,6413,8674,1,3
8551,15536,13274,2015/2016,2016-01-30 00:00:00,8640,8526,4,2
8552,15537,13274,2015/2016,2016-01-30 00:00:00,8464,10229,0,3
8553,15538,13274,2015/2016,2016-01-31 00:00:00,9803,8593,2,2
8554,15539,13274,2015/2016,2016-01-31 00:00:00,7788,10228,0,1
8555,15540,13274,2015/2016,2016-01-31 00:00:00,10235,10217,0,2
8556,15541,13274,2015/2016,2016-01-31 00:00:00,8611,9908,3,1
8557,15542,13274,2015/2016,2016-02-05 00:00:00,10218,8525,0,0
8558,15543,13274,2015/2016,2016-02-06 00:00:00,10217,9803,2,2
8559,15544,13274,2015/2016,2016-02-06 00:00:00,10228,8611,1,3
8560,15545,13274,2015/2016,2016-02-06 00:00:00,10229,8277,1,0
8561,15546,13274,2015/2016,2016-02-06 00:00:00,9791,6413,2,0
8562,15547,13274,2015/2016,2016-02-07 00:00:00,8593,10235,2,1
8563,15548,13274,2015/2016,2016-02-07 00:00:00,8526,8464,1,1
8564,15549,13274,2015/2016,2016-02-07 00:00:00,8674,7788,2,0
8565,15550,13274,2015/2016,2016-02-07 00:00:00,9908,8640,0,2
8566,15551,13274,2015/2016,2016-02-12 00:00:00,7788,9908,0,2
8567,15552,13274,2015/2016,2016-02-13 00:00:00,9791,10229,3,6
8568,15553,13274,2015/2016,2016-02-13 00:00:00,8525,8526,0,0
8569,15554,13274,2015/2016,2016-02-13 00:00:00,9803,8611,0,1
8570,15555,13274,2015/2016,2016-02-13 00:00:00,8277,10228,3,0
8571,15556,13274,2015/2016,2016-02-14 00:00:00,8674,8593,1,2
8572,15557,13274,2015/2016,2016-02-14 00:00:00,6413,10235,3,1
8573,15558,13274,2015/2016,2016-02-14 00:00:00,10218,10217,2,4
8574,15559,13274,2015/2016,2016-02-14 00:00:00,8464,8640,0,3
8575,15560,13274,2015/2016,2016-02-19 00:00:00,10217,6413,0,2
8576,15561,13274,2015/2016,2016-02-20 00:00:00,10229,8674,4,1
8577,15562,13274,2015/2016,2016-02-20 00:00:00,10228,8464,1,1
8578,15563,13274,2015/2016,2016-02-20 00:00:00,8640,9791,2,0
8579,15564,13274,2015/2016,2016-02-20 00:00:00,8611,7788,3,0
8580,15565,13274,2015/2016,2016-02-21 00:00:00,10235,9803,1,1
8581,15566,13274,2015/2016,2016-02-21 00:00:00,9908,8525,2,1
8582,15567,13274,2015/2016,2016-02-21 00:00:00,8593,10218,3,0
8583,15568,13274,2015/2016,2016-02-21 00:00:00,8526,8277,2,2
8584,15569,13274,2015/2016,2016-02-26 00:00:00,10218,8464,2,0
8585,15570,13274,2015/2016,2016-02-27 00:00:00,8611,8674,2,0
8586,15571,13274,2015/2016,2016-02-27 00:00:00,7788,6413,1,0
8587,15572,13274,2015/2016,2016-02-27 00:00:00,8640,10217,2,0
8588,15573,13274,2015/2016,2016-02-27 00:00:00,8277,8525,0,1
8589,15574,13274,2015/2016,2016-02-28 00:00:00,9791,9803,0,5
8590,15575,13274,2015/2016,2016-02-28 00:00:00,8526,10228,0,1
8591,15576,13274,2015/2016,2016-02-28 00:00:00,9908,10235,1,2
8592,15577,13274,2015/2016,2016-02-28 00:00:00,8593,10229,4,1
8593,15578,13274,2015/2016,2016-03-04 00:00:00,10217,8611,2,1
8594,15579,13274,2015/2016,2016-03-05 00:00:00,6413,8526,2,1
8595,15580,13274,2015/2016,2016-03-06 00:00:00,10229,10218,2,0
8596,15581,13274,2015/2016,2016-03-05 00:00:00,8674,8640,0,3
8597,15582,13274,2015/2016,2016-03-05 00:00:00,10228,9908,0,4
8598,15583,13274,2015/2016,2016-03-06 00:00:00,8464,9791,1,0
8599,15584,13274,2015/2016,2016-03-06 00:00:00,8525,8593,0,4
8600,15585,13274,2015/2016,2016-03-06 00:00:00,9803,8277,1,2
8601,15586,13274,2015/2016,2016-03-06 00:00:00,10235,7788,3,1
8602,15587,13274,2015/2016,2016-03-11 00:00:00,8526,9803,3,0
8603,15588,13274,2015/2016,2016-03-12 00:00:00,8525,10229,0,2
8604,15589,13274,2015/2016,2016-03-12 00:00:00,8640,10228,1,1
8605,15590,13274,2015/2016,2016-03-12 00:00:00,8611,6413,2,1
8606,15591,13274,2015/2016,2016-03-12 00:00:00,10218,8674,2,1
8607,15592,13274,2015/2016,2016-03-13 00:00:00,9908,10217,2,2
8608,15593,13274,2015/2016,2016-03-13 00:00:00,9791,7788,3,1
8609,15594,13274,2015/2016,2016-03-13 00:00:00,8277,10235,0,2
8610,15595,13274,2015/2016,2016-03-13 00:00:00,8593,8464,2,2
8611,15596,13274,2015/2016,2016-03-18 00:00:00,9908,10218,2,1
8612,15597,13274,2015/2016,2016-03-19 00:00:00,10228,9791,0,1
8613,15598,13274,2015/2016,2016-03-19 00:00:00,10235,8526,3,1
8614,15599,13274,2015/2016,2016-03-19 00:00:00,6413,8525,4,1
8615,15600,13274,2015/2016,2016-03-19 00:00:00,7788,9803,0,1
8616,15601,13274,2015/2016,2016-03-20 00:00:00,8611,10229,2,2
8617,15602,13274,2015/2016,2016-03-20 00:00:00,8674,8277,0,3
8618,15603,13274,2015/2016,2016-03-20 00:00:00,10217,8464,1,0
8619,15604,13274,2015/2016,2016-03-20 00:00:00,8640,8593,0,2
8620,15605,13274,2015/2016,2016-04-02 00:00:00,9791,9908,1,1
8621,15606,13274,2015/2016,2016-04-02 00:00:00,8526,7788,2,2
8622,15607,13274,2015/2016,2016-04-02 00:00:00,10229,8640,2,4
8623,15608,13274,2015/2016,2016-04-02 00:00:00,10235,10218,3,0
8624,15609,13274,2015/2016,2016-04-02 00:00:00,8525,8611,2,3
8625,15610,13274,2015/2016,2016-04-03 00:00:00,8464,8277,2,1
8626,15611,13274,2015/2016,2016-04-03 00:00:00,9803,10228,1,2
8627,15612,13274,2015/2016,2016-04-03 00:00:00,10217,8674,0,1
8628,15613,13274,2015/2016,2016-04-03 00:00:00,8593,6413,3,0
8629,15614,13274,2015/2016,2015-08-21 00:00:00,8674,10218,2,0
8630,15615,13274,2015/2016,2015-08-22 00:00:00,9803,8526,1,0
8631,15616,13274,2015/2016,2015-08-22 00:00:00,10228,8640,1,1
8632,15617,13274,2015/2016,2015-08-23 00:00:00,8464,8593,0,2
8633,15618,13274,2015/2016,2015-08-22 00:00:00,7788,9791,1,6
8634,15619,13274,2015/2016,2015-08-23 00:00:00,6413,8611,2,1
8635,15620,13274,2015/2016,2015-08-23 00:00:00,10229,8525,0,0
8636,15621,13274,2015/2016,2015-08-23 00:00:00,10217,9908,1,1
8637,15622,13274,2015/2016,2015-08-23 00:00:00,10235,8277,2,0
8638,15623,13274,2015/2016,2016-04-08 00:00:00,6413,9803,3,1
8639,15624,13274,2015/2016,2016-04-09 00:00:00,10218,9791,1,3
8640,15625,13274,2015/2016,2016-04-09 00:00:00,7788,8593,0,1
8641,15626,13274,2015/2016,2016-04-09 00:00:00,8277,10217,2,2
8642,15627,13274,2015/2016,2016-04-09 00:00:00,8640,8525,2,0
8643,15628,13274,2015/2016,2016-04-10 00:00:00,10228,10229,4,2
8644,15629,13274,2015/2016,2016-04-10 00:00:00,9908,8464,3,1
8645,15630,13274,2015/2016,2016-04-10 00:00:00,8674,8526,3,1
8646,15631,13274,2015/2016,2016-04-10 00:00:00,8611,10235,0,1
8647,15632,13274,2015/2016,2016-04-15 00:00:00,8526,8611,1,1
8648,15633,13274,2015/2016,2016-04-16 00:00:00,8277,9791,1,1
8649,15634,13274,2015/2016,2016-04-16 00:00:00,10235,8674,1,1
8650,15635,13274,2015/2016,2016-04-16 00:00:00,10229,6413,5,1
8651,15636,13274,2015/2016,2016-04-16 00:00:00,9803,8640,0,3
8652,15637,13274,2015/2016,2016-04-17 00:00:00,8593,9908,2,2
8653,15638,13274,2015/2016,2016-04-17 00:00:00,8525,10217,0,2
8654,15639,13274,2015/2016,2016-04-17 00:00:00,8464,7788,2,1
8655,15640,13274,2015/2016,2016-04-17 00:00:00,10218,10228,1,1
8656,15641,13274,2015/2016,2016-04-19 00:00:00,8674,9803,1,0
8657,15642,13274,2015/2016,2016-04-19 00:00:00,8640,8277,2,0
8658,15643,13274,2015/2016,2016-04-20 00:00:00,8611,10218,2,0
8659,15644,13274,2015/2016,2016-04-21 00:00:00,10217,10229,1,2
8660,15645,13274,2015/2016,2016-04-20 00:00:00,6413,8464,2,0
8661,15646,13274,2015/2016,2016-04-20 00:00:00,10228,8593,0,2
8662,15647,13274,2015/2016,2016-04-20 00:00:00,9908,8526,0,2
8663,15648,13274,2015/2016,2016-04-21 00:00:00,7788,8525,1,1
8664,15649,13274,2015/2016,2016-04-20 00:00:00,9791,10235,2,2
8665,15650,13274,2015/2016,2016-05-01 00:00:00,10228,8674,1,2
8666,15651,13274,2015/2016,2016-05-01 00:00:00,10229,8526,4,1
8667,15652,13274,2015/2016,2016-05-01 00:00:00,8525,10235,0,1
8668,15653,13274,2015/2016,2016-05-01 00:00:00,8593,8611,4,0
8669,15654,13274,2015/2016,2016-05-01 00:00:00,8640,7788,6,2
8670,15655,13274,2015/2016,2016-05-01 00:00:00,10218,6413,2,2
8671,15656,13274,2015/2016,2016-05-01 00:00:00,9791,10217,1,1
8672,15657,13274,2015/2016,2016-05-01 00:00:00,8277,9908,1,3
8673,15658,13274,2015/2016,2016-05-01 00:00:00,8464,9803,1,2
8674,15659,13274,2015/2016,2016-05-08 00:00:00,7788,10218,0,2
8675,15660,13274,2015/2016,2016-05-08 00:00:00,9908,10229,1,3
8676,15661,13274,2015/2016,2016-05-08 00:00:00,10235,8464,1,0
8677,15662,13274,2015/2016,2016-05-08 00:00:00,6413,8640,1,3
8678,15663,13274,2015/2016,2016-05-08 00:00:00,8526,8593,1,1
8679,15664,13274,2015/2016,2016-05-08 00:00:00,9803,8525,2,3
8680,15665,13274,2015/2016,2016-05-08 00:00:00,8674,9791,2,1
8681,15666,13274,2015/2016,2016-05-08 00:00:00,10217,10228,1,1
8682,15667,13274,2015/2016,2016-05-08 00:00:00,8611,8277,2,2
8683,15668,13274,2015/2016,2015-08-28 00:00:00,8525,8464,0,1
8684,15669,13274,2015/2016,2015-08-29 00:00:00,9908,8674,2,0
8685,15670,13274,2015/2016,2015-08-29 00:00:00,10228,6413,1,1
8686,15671,13274,2015/2016,2015-08-29 00:00:00,10218,8526,3,0
8687,15672,13274,2015/2016,2015-08-29 00:00:00,9791,8611,2,0
8688,15673,13274,2015/2016,2015-08-30 00:00:00,8593,10217,4,0
8689,15674,13274,2015/2016,2015-08-30 00:00:00,10229,9803,0,1
8690,15675,13274,2015/2016,2015-08-30 00:00:00,8277,7788,4,1
8691,15676,13274,2015/2016,2015-08-30 00:00:00,8640,10235,3,1
8692,15677,13274,2015/2016,2015-09-12 00:00:00,8526,10229,1,3
8693,15678,13274,2015/2016,2015-09-12 00:00:00,9803,8464,0,0
8694,15679,13274,2015/2016,2015-09-12 00:00:00,8611,8593,2,2
8695,15680,13274,2015/2016,2015-09-12 00:00:00,7788,8640,0,6
8696,15681,13274,2015/2016,2015-09-12 00:00:00,6413,10218,3,0
8697,15682,13274,2015/2016,2015-09-13 00:00:00,8674,10228,3,1
8698,15683,13274,2015/2016,2015-09-13 00:00:00,10235,8525,1,0
8699,15684,13274,2015/2016,2015-09-13 00:00:00,10217,9791,0,1
8700,15685,13274,2015/2016,2015-09-13 00:00:00,9908,8277,2,1
8701,15686,13274,2015/2016,2015-09-18 00:00:00,8464,10228,2,0
8702,15687,13274,2015/2016,2015-09-19 00:00:00,7788,8611,0,0
8703,15688,13274,2015/2016,2015-09-19 00:00:00,6413,10217,2,1
8704,15689,13274,2015/2016,2015-09-19 00:00:00,9791,8640,2,1
8705,15690,13274,2015/2016,2015-09-19 00:00:00,8525,9908,3,1
8706,15691,13274,2015/2016,2015-09-20 00:00:00,9803,10235,1,1
8707,15692,13274,2015/2016,2015-09-20 00:00:00,10218,8593,0,2
8708,15693,13274,2015/2016,2015-09-20 00:00:00,8277,8526,3,0
8709,15694,13274,2015/2016,2015-09-20 00:00:00,8674,10229,2,0
8710,15695,13274,2015/2016,2015-09-26 00:00:00,10228,8277,0,0
8711,15696,13274,2015/2016,2015-09-26 00:00:00,9908,7788,3,3
8712,15697,13274,2015/2016,2015-09-26 00:00:00,8593,8674,2,0
8713,15698,13274,2015/2016,2015-09-26 00:00:00,10229,9791,3,1
8714,15699,13274,2015/2016,2015-09-26 00:00:00,8640,8464,2,1
8715,15700,13274,2015/2016,2015-09-27 00:00:00,8526,8525,2,2
8716,15701,13274,2015/2016,2015-09-27 00:00:00,10235,6413,2,0
8717,15702,13274,2015/2016,2015-09-27 00:00:00,10217,10218,3,3
8718,15703,13274,2015/2016,2015-09-27 00:00:00,8611,9803,2,1
8719,15704,13274,2015/2016,2015-10-02 00:00:00,9791,10228,2,0
8720,15705,13274,2015/2016,2015-10-03 00:00:00,8464,10217,4,1
